Variable i,Variable j,Time lag of i,Link type i --- j,Link value
distantTeams_6,distantTeams_4,1,-->,0.014714
distantTeams_6,distantTeams_4,4,-->,-0.015756
distantTeams_6,distantTeams_4,5,-->,-0.015685
distantTeams_6,distantTeams_5,1,-->,0.033032
distantTeams_6,distantTeams_5,4,-->,-0.020704
distantTeams_6,distantTeams_6,1,-->,0.085742
distantTeams_6,distantTeams_6,2,-->,0.036286
distantTeams_6,distantTeams_6,3,-->,0.048963
distantTeams_6,distantTeams_7,0,o-o,0.57115
distantTeams_6,distantTeams_7,1,-->,-0.014814
distantTeams_6,distantTeams_7,2,-->,-0.017162
distantTeams_6,distantTeams_8,0,o-o,0.33218
distantTeams_6,distantTeams_8,2,-->,-0.016294
distantTeams_6,distantTeams_9,0,o-o,0.20773
distantTeams_6,distantTeams_9,1,-->,-0.030997
distantTeams_6,distantTeams_9,2,-->,-0.030758
distantTeams_6,distantTeams_9,4,-->,-0.015827
distantTeams_6,distantTeams_9,5,-->,-0.013261
distantTeams_6,distantTeams_10,0,o-o,0.10145
distantTeams_6,distantTeams_10,2,-->,-0.015091
distantTeams_6,distantTeams_10,4,-->,-0.016592
distantTeams_6,closeOps_1,0,o-o,-0.067156
distantTeams_6,closeOps_1,3,-->,-0.019284
distantTeams_6,closeOps_1,4,-->,-0.01844
distantTeams_6,closeOps_1,5,-->,-0.016155
distantTeams_6,closeOps_2,0,o-o,-0.16668
distantTeams_6,closeOps_2,1,-->,0.042933
distantTeams_6,closeOps_2,3,-->,-0.03053
distantTeams_6,closeOps_2,5,-->,0.018901
distantTeams_6,closeOps_3,0,o-o,-0.28199
distantTeams_6,closeOps_3,1,-->,0.041469
distantTeams_6,closeOps_3,4,-->,0.017628
distantTeams_6,closeOps_3,5,-->,0.02268
distantTeams_6,closeOps_4,0,o-o,-0.34515
distantTeams_6,closeOps_4,1,-->,0.023516
distantTeams_6,closeOps_4,2,-->,0.01378
distantTeams_6,closeOps_4,4,-->,0.051534
distantTeams_6,closeOps_5,0,o-o,-0.37382
distantTeams_6,closeOps_5,4,-->,0.025785
distantTeams_6,closeOps_6,0,o-o,-0.37576
distantTeams_6,closeOps_6,1,-->,0.025905
distantTeams_6,closeOps_6,2,-->,0.022171
distantTeams_6,closeOps_7,0,o-o,-0.35193
distantTeams_6,closeOps_7,1,-->,0.023156
distantTeams_6,closeOps_7,2,-->,0.01807
distantTeams_6,closeOps_7,4,-->,0.023283
distantTeams_6,closeOps_8,0,o-o,-0.26307
distantTeams_6,closeOps_9,0,o-o,-0.14122
distantTeams_6,closeOps_9,2,-->,0.01456
distantTeams_6,closeOps_9,4,-->,0.029763
distantTeams_6,closeOps_10,0,o-o,-0.056321
distantTeams_6,closeOps_10,1,-->,0.01541
distantTeams_6,closeOps_10,4,-->,0.018278
distantTeams_6,closeOps_11,0,o-o,-0.024939
distantTeams_6,closeOps_11,1,-->,0.014526
distantTeams_6,distantOps_1,0,o-o,-0.0691
distantTeams_6,distantOps_1,1,-->,-0.021765
distantTeams_6,distantOps_1,4,-->,0.067135
distantTeams_6,distantOps_2,0,o-o,-0.084663
distantTeams_6,distantOps_2,1,-->,-0.035461
distantTeams_6,distantOps_2,2,-->,-0.016038
distantTeams_6,distantOps_2,4,-->,0.039494
distantTeams_6,distantOps_2,5,-->,0.023507
distantTeams_6,distantOps_3,0,o-o,-0.081833
distantTeams_6,distantOps_3,1,-->,0.013746
distantTeams_6,distantOps_3,5,-->,0.016012
distantTeams_6,distantOps_4,0,o-o,0.070223
distantTeams_6,distantOps_4,1,-->,0.013799
distantTeams_6,distantOps_4,2,-->,-0.015666
distantTeams_6,distantOps_5,0,o-o,0.21403
distantTeams_6,distantOps_5,2,-->,-0.017172
distantTeams_6,distantOps_6,0,o-o,0.30293
distantTeams_6,distantOps_6,1,-->,-0.024319
distantTeams_6,distantOps_6,5,-->,0.021609
distantTeams_6,distantOps_7,0,o-o,0.35239
distantTeams_6,distantOps_7,1,-->,-0.030325
distantTeams_6,distantOps_7,4,-->,-0.03221
distantTeams_6,distantOps_8,0,o-o,0.35561
distantTeams_6,distantOps_8,1,-->,-0.03219
distantTeams_6,distantOps_8,4,-->,-0.045483
distantTeams_6,distantOps_8,5,-->,-0.019333
distantTeams_6,distantOps_9,0,o-o,0.32732
distantTeams_6,distantOps_9,2,-->,-0.014255
distantTeams_6,distantOps_9,4,-->,-0.023372
distantTeams_6,distantOps_10,0,o-o,0.24626
distantTeams_6,distantOps_10,1,-->,-0.050416
distantTeams_6,distantOps_10,4,-->,-0.02661
distantTeams_6,distantOps_10,5,-->,-0.021847
distantTeams_6,distantOps_11,0,o-o,0.14305
distantTeams_6,distantOps_11,1,-->,-0.023227
distantTeams_6,distantOps_11,3,-->,0.021465
distantTeams_6,distantOps_11,5,-->,-0.03075
distantTeams_7,jerseyNumber,1,-->,0.028621
distantTeams_7,jerseyNumber,2,-->,0.030498
distantTeams_7,jerseyNumber,3,-->,0.047804
distantTeams_7,jerseyNumber,4,-->,0.038716
distantTeams_7,jerseyNumber,5,-->,0.014582
distantTeams_7,team,1,-->,-0.044574
distantTeams_7,team,2,-->,-0.025746
distantTeams_7,team,4,-->,-0.045158
distantTeams_7,coordinate_x,2,-->,0.013818
distantTeams_7,speed,3,-->,-0.019427
distantTeams_7,speed,5,-->,-0.014218
distantTeams_7,direction,1,-->,0.016049
distantTeams_7,closeTeams_1,1,-->,0.059456
distantTeams_7,closeTeams_1,2,-->,0.044202
distantTeams_7,closeTeams_1,4,-->,0.019043
distantTeams_7,closeTeams_2,1,-->,0.028447
distantTeams_7,closeTeams_2,2,-->,0.013518
distantTeams_7,closeTeams_2,3,-->,0.025828
distantTeams_7,closeTeams_2,4,-->,0.027636
distantTeams_7,closeTeams_2,5,-->,0.026789
distantTeams_7,closeTeams_3,1,-->,0.048912
distantTeams_7,closeTeams_3,4,-->,0.02069
distantTeams_7,closeTeams_3,5,-->,0.019805
distantTeams_7,closeTeams_4,2,-->,-0.020881
distantTeams_7,closeTeams_5,2,-->,-0.017205
distantTeams_7,closeTeams_5,4,-->,0.013745
distantTeams_7,closeTeams_5,5,-->,0.02096
distantTeams_7,closeTeams_6,4,-->,0.024681
distantTeams_7,closeTeams_6,5,-->,0.026465
distantTeams_7,closeTeams_7,1,-->,0.015273
distantTeams_7,closeTeams_7,2,-->,0.023386
distantTeams_7,closeTeams_7,4,-->,0.026342
distantTeams_7,closeTeams_7,5,-->,0.031554
distantTeams_7,closeTeams_8,2,-->,0.014821
distantTeams_7,closeTeams_8,5,-->,0.030974
distantTeams_7,closeTeams_9,5,-->,0.023887
distantTeams_7,distantTeams_1,4,-->,-0.013291
distantTeams_7,distantTeams_3,1,-->,0.015586
distantTeams_7,distantTeams_3,2,-->,0.019818
distantTeams_7,distantTeams_3,5,-->,0.01795
distantTeams_7,distantTeams_4,4,-->,-0.018234
distantTeams_7,distantTeams_5,1,-->,-0.020887
distantTeams_7,distantTeams_5,2,-->,-0.013454
distantTeams_7,distantTeams_5,4,-->,-0.026244
distantTeams_7,distantTeams_5,5,-->,-0.017736
distantTeams_7,distantTeams_6,1,-->,0.026422
distantTeams_7,distantTeams_6,2,-->,0.025743
distantTeams_7,distantTeams_6,4,-->,-0.016632
distantTeams_7,distantTeams_6,5,-->,-0.022238
distantTeams_7,distantTeams_7,1,-->,0.065372
distantTeams_7,distantTeams_7,2,-->,0.058075
distantTeams_7,distantTeams_7,3,-->,0.018341
distantTeams_7,distantTeams_8,0,o-o,0.68092
distantTeams_7,distantTeams_8,2,-->,0.018415
distantTeams_7,distantTeams_8,4,-->,-0.016985
distantTeams_7,distantTeams_9,0,o-o,0.46961
distantTeams_7,distantTeams_9,1,-->,-0.017598
distantTeams_7,distantTeams_9,2,-->,-0.012899
distantTeams_7,distantTeams_9,3,-->,-0.021562
distantTeams_7,distantTeams_9,4,-->,-0.027182
distantTeams_7,distantTeams_9,5,-->,-0.01391
distantTeams_7,distantTeams_10,0,o-o,0.31782
distantTeams_7,distantTeams_10,3,-->,-0.027544
distantTeams_7,distantTeams_10,4,-->,-0.036387
distantTeams_7,distantTeams_10,5,-->,-0.018096
distantTeams_7,closeOps_1,0,o-o,-0.16469
distantTeams_7,closeOps_1,5,-->,0.016746
distantTeams_7,closeOps_2,0,o-o,-0.33576
distantTeams_7,closeOps_2,4,-->,0.015
distantTeams_7,closeOps_3,0,o-o,-0.44364
distantTeams_7,closeOps_3,1,-->,0.032553
distantTeams_7,closeOps_3,3,-->,0.024743
distantTeams_7,closeOps_3,4,-->,0.025076
distantTeams_7,closeOps_3,5,-->,0.025802
distantTeams_7,closeOps_4,0,o-o,-0.468
distantTeams_7,closeOps_4,1,-->,0.035592
distantTeams_7,closeOps_4,3,-->,0.032797
distantTeams_7,closeOps_4,4,-->,0.040321
distantTeams_7,closeOps_4,5,-->,0.019645
distantTeams_7,closeOps_5,0,o-o,-0.45627
distantTeams_7,closeOps_5,1,-->,0.042056
distantTeams_7,closeOps_5,4,-->,0.024481
distantTeams_7,closeOps_6,0,o-o,-0.41408
distantTeams_7,closeOps_6,1,-->,0.039731
distantTeams_7,closeOps_6,3,-->,0.032568
distantTeams_7,closeOps_6,4,-->,0.031993
distantTeams_7,closeOps_6,5,-->,0.023354
distantTeams_7,closeOps_7,0,o-o,-0.33429
distantTeams_7,closeOps_7,1,-->,0.033471
distantTeams_7,closeOps_7,3,-->,0.024291
distantTeams_7,closeOps_7,4,-->,0.037199
distantTeams_7,closeOps_7,5,-->,0.014595
distantTeams_7,closeOps_8,0,o-o,-0.21902
distantTeams_7,closeOps_8,1,-->,0.022885
distantTeams_7,closeOps_8,2,-->,0.017152
distantTeams_7,closeOps_8,3,-->,0.023515
distantTeams_7,closeOps_8,4,-->,0.018739
distantTeams_7,closeOps_8,5,-->,0.026978
distantTeams_7,closeOps_9,0,o-o,-0.11201
distantTeams_7,closeOps_9,2,-->,0.028127
distantTeams_7,closeOps_9,4,-->,0.023416
distantTeams_7,closeOps_10,0,o-o,-0.044712
distantTeams_7,closeOps_10,1,-->,0.018236
distantTeams_7,closeOps_10,2,-->,0.014453
distantTeams_7,closeOps_11,0,o-o,-0.023724
distantTeams_7,closeOps_11,1,-->,0.015415
distantTeams_7,distantOps_1,0,o-o,-0.12701
distantTeams_7,distantOps_1,1,-->,-0.024126
distantTeams_7,distantOps_1,2,-->,-0.014758
distantTeams_7,distantOps_1,4,-->,0.022816
distantTeams_7,distantOps_2,0,o-o,-0.1043
distantTeams_7,distantOps_2,1,-->,-0.032733
distantTeams_7,distantOps_2,2,-->,-0.025049
distantTeams_7,distantOps_2,4,-->,0.033371
distantTeams_7,distantOps_2,5,-->,0.016074
distantTeams_7,distantOps_3,0,o-o,-0.12081
distantTeams_7,distantOps_3,5,-->,0.013597
distantTeams_7,distantOps_5,0,o-o,0.18654
distantTeams_7,distantOps_6,0,o-o,0.3328
distantTeams_7,distantOps_6,1,-->,-0.027066
distantTeams_7,distantOps_6,4,-->,-0.021277
distantTeams_7,distantOps_6,5,-->,-0.016941
distantTeams_7,distantOps_7,0,o-o,0.42612
distantTeams_7,distantOps_7,1,-->,-0.032908
distantTeams_7,distantOps_7,4,-->,-0.017749
distantTeams_7,distantOps_8,0,o-o,0.45677
distantTeams_7,distantOps_8,1,-->,-0.048384
distantTeams_7,distantOps_8,3,-->,-0.025274
distantTeams_7,distantOps_8,4,-->,-0.033303
distantTeams_7,distantOps_9,0,o-o,0.47058
distantTeams_7,distantOps_9,1,-->,-0.045203
distantTeams_7,distantOps_9,3,-->,-0.021604
distantTeams_7,distantOps_9,4,-->,-0.027514
distantTeams_7,distantOps_9,5,-->,-0.014346
distantTeams_7,distantOps_10,0,o-o,0.40714
distantTeams_7,distantOps_10,1,-->,-0.037511
distantTeams_7,distantOps_10,3,-->,-0.029789
distantTeams_7,distantOps_10,4,-->,-0.028867
distantTeams_7,distantOps_10,5,-->,-0.015741
distantTeams_7,distantOps_11,0,o-o,0.26038
distantTeams_7,distantOps_11,1,-->,-0.031554
distantTeams_7,distantOps_11,4,-->,-0.017149
distantTeams_7,distantOps_11,5,-->,-0.040107
distantTeams_8,jerseyNumber,1,-->,0.032985
distantTeams_8,jerseyNumber,2,-->,0.02392
distantTeams_8,jerseyNumber,3,-->,0.048556
distantTeams_8,jerseyNumber,4,-->,0.027122
distantTeams_8,team,2,-->,-0.016856
distantTeams_8,team,4,-->,-0.039703
distantTeams_8,coordinate_x,2,-->,0.013414
distantTeams_8,speed,1,-->,-0.01392
distantTeams_8,speed,3,-->,-0.026108
distantTeams_8,speed,5,-->,-0.016334
distantTeams_8,direction,3,-->,0.020506
distantTeams_8,closeTeams_1,3,-->,0.023947
distantTeams_8,closeTeams_1,4,-->,0.027643
distantTeams_8,closeTeams_2,3,-->,0.026525
distantTeams_8,closeTeams_3,2,-->,-0.021997
distantTeams_8,closeTeams_3,4,-->,0.01562
distantTeams_8,closeTeams_4,1,-->,0.026518
distantTeams_8,closeTeams_4,2,-->,-0.024522
distantTeams_8,closeTeams_5,5,-->,0.025247
distantTeams_8,closeTeams_6,1,-->,0.027969
distantTeams_8,closeTeams_6,4,-->,0.017034
distantTeams_8,closeTeams_6,5,-->,0.030195
distantTeams_8,closeTeams_7,1,-->,0.027579
distantTeams_8,closeTeams_7,2,-->,0.016283
distantTeams_8,closeTeams_7,4,-->,0.013301
distantTeams_8,closeTeams_7,5,-->,0.033327
distantTeams_8,closeTeams_8,1,-->,0.017068
distantTeams_8,closeTeams_8,2,-->,0.014452
distantTeams_8,closeTeams_8,5,-->,0.028599
distantTeams_8,closeTeams_9,5,-->,0.017277
distantTeams_8,distantTeams_1,4,-->,-0.017731
distantTeams_8,distantTeams_2,1,-->,0.018983
distantTeams_8,distantTeams_2,2,-->,0.018664
distantTeams_8,distantTeams_2,3,-->,-0.012934
distantTeams_8,distantTeams_3,1,-->,0.023325
distantTeams_8,distantTeams_3,2,-->,0.020508
distantTeams_8,distantTeams_3,5,-->,0.016461
distantTeams_8,distantTeams_5,1,-->,-0.036866
distantTeams_8,distantTeams_5,2,-->,-0.01613
distantTeams_8,distantTeams_5,4,-->,-0.021431
distantTeams_8,distantTeams_5,5,-->,-0.022574
distantTeams_8,distantTeams_6,4,-->,-0.022554
distantTeams_8,distantTeams_6,5,-->,-0.021553
distantTeams_8,distantTeams_7,1,-->,0.016328
distantTeams_8,distantTeams_7,2,-->,0.039751
distantTeams_8,distantTeams_7,5,-->,-0.014792
distantTeams_8,distantTeams_8,1,-->,0.063272
distantTeams_8,distantTeams_8,2,-->,0.051543
distantTeams_8,distantTeams_8,4,-->,0.018497
distantTeams_8,distantTeams_9,0,o-o,0.68559
distantTeams_8,distantTeams_9,1,-->,0.020557
distantTeams_8,distantTeams_9,2,-->,0.064631
distantTeams_8,distantTeams_9,3,-->,-0.018845
distantTeams_8,distantTeams_10,0,o-o,0.43654
distantTeams_8,distantTeams_10,3,-->,-0.030979
distantTeams_8,distantTeams_10,4,-->,-0.022942
distantTeams_8,closeOps_1,0,o-o,-0.21544
distantTeams_8,closeOps_1,2,-->,0.021559
distantTeams_8,closeOps_2,0,o-o,-0.41562
distantTeams_8,closeOps_2,1,-->,0.020163
distantTeams_8,closeOps_2,3,-->,0.013796
distantTeams_8,closeOps_3,0,o-o,-0.48647
distantTeams_8,closeOps_3,1,-->,0.04141
distantTeams_8,closeOps_3,3,-->,0.026936
distantTeams_8,closeOps_4,0,o-o,-0.47696
distantTeams_8,closeOps_4,1,-->,0.025473
distantTeams_8,closeOps_4,3,-->,0.026793
distantTeams_8,closeOps_4,4,-->,0.014759
distantTeams_8,closeOps_5,0,o-o,-0.4372
distantTeams_8,closeOps_5,1,-->,0.020744
distantTeams_8,closeOps_5,3,-->,0.018976
distantTeams_8,closeOps_5,5,-->,0.016622
distantTeams_8,closeOps_6,0,o-o,-0.37308
distantTeams_8,closeOps_6,1,-->,0.040235
distantTeams_8,closeOps_6,3,-->,0.035034
distantTeams_8,closeOps_6,4,-->,0.031638
distantTeams_8,closeOps_6,5,-->,0.033863
distantTeams_8,closeOps_7,0,o-o,-0.27553
distantTeams_8,closeOps_7,1,-->,0.037575
distantTeams_8,closeOps_7,2,-->,0.014651
distantTeams_8,closeOps_7,3,-->,0.020681
distantTeams_8,closeOps_7,4,-->,0.024163
distantTeams_8,closeOps_7,5,-->,0.023584
distantTeams_8,closeOps_8,0,o-o,-0.17177
distantTeams_8,closeOps_8,1,-->,0.032075
distantTeams_8,closeOps_8,2,-->,0.015264
distantTeams_8,closeOps_8,3,-->,0.02063
distantTeams_8,closeOps_8,5,-->,0.027017
distantTeams_8,closeOps_9,0,o-o,-0.084737
distantTeams_8,closeOps_9,1,-->,0.01428
distantTeams_8,closeOps_9,2,-->,0.024289
distantTeams_8,closeOps_10,0,o-o,-0.036256
distantTeams_8,closeOps_11,0,o-o,-0.020783
distantTeams_8,distantOps_1,0,o-o,-0.12089
distantTeams_8,distantOps_1,1,-->,-0.026586
distantTeams_8,distantOps_1,2,-->,-0.02557
distantTeams_8,distantOps_1,3,-->,0.019856
distantTeams_8,distantOps_1,4,-->,0.025254
distantTeams_8,distantOps_2,0,o-o,-0.096969
distantTeams_8,distantOps_2,1,-->,-0.02076
distantTeams_8,distantOps_2,2,-->,-0.014227
distantTeams_8,distantOps_2,4,-->,0.029746
distantTeams_8,distantOps_2,5,-->,0.014907
distantTeams_8,distantOps_3,0,o-o,-0.13163
distantTeams_8,distantOps_3,3,-->,0.012888
distantTeams_8,distantOps_3,4,-->,0.020711
distantTeams_8,distantOps_4,0,o-o,-0.051317
distantTeams_8,distantOps_4,4,-->,0.013095
distantTeams_8,distantOps_5,0,o-o,0.12753
distantTeams_8,distantOps_6,0,o-o,0.29015
distantTeams_8,distantOps_6,1,-->,-0.025558
distantTeams_8,distantOps_6,3,-->,-0.013101
distantTeams_8,distantOps_6,4,-->,-0.025536
distantTeams_8,distantOps_6,5,-->,-0.024789
distantTeams_8,distantOps_7,0,o-o,0.40671
distantTeams_8,distantOps_7,1,-->,-0.02905
distantTeams_8,distantOps_7,3,-->,-0.021112
distantTeams_8,distantOps_7,5,-->,-0.019113
distantTeams_8,distantOps_8,0,o-o,0.4532
distantTeams_8,distantOps_8,1,-->,-0.042648
distantTeams_8,distantOps_8,3,-->,-0.021097
distantTeams_8,distantOps_9,0,o-o,0.50317
distantTeams_8,distantOps_9,1,-->,-0.036576
distantTeams_8,distantOps_9,3,-->,-0.021558
distantTeams_8,distantOps_10,0,o-o,0.47663
distantTeams_8,distantOps_10,1,-->,-0.050878
distantTeams_8,distantOps_10,3,-->,-0.038541
distantTeams_8,distantOps_10,4,-->,-0.017208
distantTeams_8,distantOps_11,0,o-o,0.30679
distantTeams_8,distantOps_11,1,-->,-0.016831
distantTeams_8,distantOps_11,5,-->,-0.039364
distantTeams_9,jerseyNumber,1,-->,0.020942
distantTeams_9,jerseyNumber,2,-->,0.0267
distantTeams_9,jerseyNumber,3,-->,0.039893
distantTeams_9,jerseyNumber,4,-->,0.020011
distantTeams_9,team,1,-->,-0.014733
distantTeams_9,team,2,-->,-0.01613
distantTeams_9,team,4,-->,-0.030625
distantTeams_9,behaviour,2,-->,-0.013965
distantTeams_9,coordinate_y,3,-->,-0.014507
distantTeams_9,coordinate_y,5,-->,-0.013509
distantTeams_9,speed,1,-->,-0.024333
distantTeams_9,speed,2,-->,-0.025041
distantTeams_9,speed,3,-->,-0.040507
distantTeams_9,direction,1,-->,0.01791
distantTeams_9,direction,3,-->,0.020978
distantTeams_9,closeTeams_1,3,-->,0.025097
distantTeams_9,closeTeams_1,4,-->,0.016697
distantTeams_9,closeTeams_2,3,-->,0.030582
distantTeams_9,closeTeams_4,1,-->,0.031869
distantTeams_9,closeTeams_5,5,-->,0.020959
distantTeams_9,closeTeams_6,1,-->,0.015867
distantTeams_9,closeTeams_6,3,-->,0.013056
distantTeams_9,closeTeams_6,4,-->,0.014767
distantTeams_9,closeTeams_6,5,-->,0.031914
distantTeams_9,closeTeams_7,1,-->,0.018134
distantTeams_9,closeTeams_7,2,-->,0.01696
distantTeams_9,closeTeams_7,3,-->,0.019798
distantTeams_9,closeTeams_7,4,-->,0.014983
distantTeams_9,closeTeams_7,5,-->,0.027092
distantTeams_9,closeTeams_8,3,-->,0.01349
distantTeams_9,closeTeams_8,5,-->,0.025438
distantTeams_9,distantTeams_1,2,-->,0.024893
distantTeams_9,distantTeams_1,3,-->,0.021139
distantTeams_9,distantTeams_2,1,-->,0.025359
distantTeams_9,distantTeams_2,2,-->,0.028684
distantTeams_9,distantTeams_2,4,-->,-0.014806
distantTeams_9,distantTeams_2,5,-->,0.014916
distantTeams_9,distantTeams_3,1,-->,0.026105
distantTeams_9,distantTeams_3,2,-->,0.028245
distantTeams_9,distantTeams_3,5,-->,0.017883
distantTeams_9,distantTeams_5,4,-->,-0.017443
distantTeams_9,distantTeams_5,5,-->,-0.019857
distantTeams_9,distantTeams_6,1,-->,0.013162
distantTeams_9,distantTeams_6,4,-->,-0.018996
distantTeams_9,distantTeams_6,5,-->,-0.018758
distantTeams_9,distantTeams_7,1,-->,0.018491
distantTeams_9,distantTeams_7,2,-->,0.0198
distantTeams_9,distantTeams_8,1,-->,0.017154
distantTeams_9,distantTeams_8,2,-->,0.027111
distantTeams_9,distantTeams_9,1,-->,0.036509
distantTeams_9,distantTeams_9,2,-->,0.041287
distantTeams_9,distantTeams_9,4,-->,0.013102
distantTeams_9,distantTeams_10,0,o-o,0.63276
distantTeams_9,distantTeams_10,1,-->,0.020312
distantTeams_9,distantTeams_10,3,-->,-0.014176
distantTeams_9,closeOps_1,0,o-o,-0.26358
distantTeams_9,closeOps_2,0,o-o,-0.49629
distantTeams_9,closeOps_2,1,-->,0.028207
distantTeams_9,closeOps_2,3,-->,0.016333
distantTeams_9,closeOps_3,0,o-o,-0.51584
distantTeams_9,closeOps_3,1,-->,0.032962
distantTeams_9,closeOps_3,3,-->,0.024555
distantTeams_9,closeOps_4,0,o-o,-0.45545
distantTeams_9,closeOps_4,1,-->,0.013856
distantTeams_9,closeOps_4,3,-->,0.023749
distantTeams_9,closeOps_4,4,-->,0.016084
distantTeams_9,closeOps_4,5,-->,0.01819
distantTeams_9,closeOps_5,0,o-o,-0.38386
distantTeams_9,closeOps_5,1,-->,0.0178
distantTeams_9,closeOps_5,3,-->,0.015835
distantTeams_9,closeOps_5,4,-->,0.021326
distantTeams_9,closeOps_5,5,-->,0.018605
distantTeams_9,closeOps_6,0,o-o,-0.29906
distantTeams_9,closeOps_6,1,-->,0.018514
distantTeams_9,closeOps_6,3,-->,0.031492
distantTeams_9,closeOps_6,4,-->,0.033784
distantTeams_9,closeOps_6,5,-->,0.031388
distantTeams_9,closeOps_7,0,o-o,-0.20947
distantTeams_9,closeOps_7,1,-->,0.021649
distantTeams_9,closeOps_7,2,-->,0.013558
distantTeams_9,closeOps_7,3,-->,0.019109
distantTeams_9,closeOps_7,4,-->,0.023701
distantTeams_9,closeOps_7,5,-->,0.018339
distantTeams_9,closeOps_8,0,o-o,-0.12779
distantTeams_9,closeOps_8,1,-->,0.021895
distantTeams_9,closeOps_8,3,-->,0.014686
distantTeams_9,closeOps_8,5,-->,0.019345
distantTeams_9,closeOps_9,0,o-o,-0.06129
distantTeams_9,closeOps_9,1,-->,0.034111
distantTeams_9,closeOps_9,2,-->,0.022923
distantTeams_9,closeOps_10,0,o-o,-0.025004
distantTeams_9,distantOps_1,0,o-o,-0.089576
distantTeams_9,distantOps_1,1,-->,-0.024943
distantTeams_9,distantOps_1,4,-->,0.016935
distantTeams_9,distantOps_2,0,o-o,-0.081825
distantTeams_9,distantOps_2,2,-->,-0.015431
distantTeams_9,distantOps_2,3,-->,-0.014718
distantTeams_9,distantOps_2,4,-->,0.023315
distantTeams_9,distantOps_3,0,o-o,-0.13045
distantTeams_9,distantOps_3,4,-->,0.018469
distantTeams_9,distantOps_4,0,o-o,-0.091016
distantTeams_9,distantOps_4,2,-->,0.015754
distantTeams_9,distantOps_4,4,-->,0.014576
distantTeams_9,distantOps_4,5,-->,0.01617
distantTeams_9,distantOps_5,0,o-o,0.055858
distantTeams_9,distantOps_6,0,o-o,0.21389
distantTeams_9,distantOps_6,4,-->,-0.021952
distantTeams_9,distantOps_6,5,-->,-0.024174
distantTeams_9,distantOps_7,0,o-o,0.34656
distantTeams_9,distantOps_7,1,-->,-0.019178
distantTeams_9,distantOps_7,3,-->,-0.017374
distantTeams_9,distantOps_7,5,-->,-0.020473
distantTeams_9,distantOps_8,0,o-o,0.42099
distantTeams_9,distantOps_8,1,-->,-0.026932
distantTeams_9,distantOps_8,3,-->,-0.013453
distantTeams_9,distantOps_9,0,o-o,0.51597
distantTeams_9,distantOps_9,1,-->,-0.046169
distantTeams_9,distantOps_9,4,-->,-0.019842
distantTeams_9,distantOps_9,5,-->,0.016448
distantTeams_9,distantOps_10,0,o-o,0.54475
distantTeams_9,distantOps_10,1,-->,-0.051991
distantTeams_9,distantOps_10,2,-->,-0.017722
distantTeams_9,distantOps_10,3,-->,-0.027518
distantTeams_9,distantOps_10,4,-->,-0.019218
distantTeams_9,distantOps_11,0,o-o,0.35808
distantTeams_9,distantOps_11,4,-->,-0.015504
distantTeams_9,distantOps_11,5,-->,-0.03149
distantTeams_10,jerseyNumber,1,-->,0.027446
distantTeams_10,jerseyNumber,2,-->,0.038007
distantTeams_10,jerseyNumber,3,-->,0.036122
distantTeams_10,jerseyNumber,4,-->,0.023508
distantTeams_10,speed,1,-->,-0.03214
distantTeams_10,speed,2,-->,-0.02551
distantTeams_10,speed,3,-->,-0.026366
distantTeams_10,speed,5,-->,0.016639
distantTeams_10,closeTeams_1,3,-->,0.015516
distantTeams_10,closeTeams_1,4,-->,0.016368
distantTeams_10,closeTeams_2,2,-->,0.013103
distantTeams_10,closeTeams_2,3,-->,0.017027
distantTeams_10,closeTeams_2,5,-->,-0.013141
distantTeams_10,closeTeams_4,1,-->,0.029959
distantTeams_10,closeTeams_6,5,-->,0.022254
distantTeams_10,closeTeams_7,5,-->,0.016441
distantTeams_10,closeTeams_8,3,-->,0.018111
distantTeams_10,closeTeams_8,5,-->,0.018363
distantTeams_10,distantTeams_1,1,-->,0.070243
distantTeams_10,distantTeams_1,2,-->,0.058626
distantTeams_10,distantTeams_1,3,-->,0.047542
distantTeams_10,distantTeams_1,5,-->,0.015478
distantTeams_10,distantTeams_2,1,-->,0.044361
distantTeams_10,distantTeams_2,2,-->,0.050161
distantTeams_10,distantTeams_2,3,-->,0.019023
distantTeams_10,distantTeams_2,5,-->,0.028031
distantTeams_10,distantTeams_3,1,-->,0.018957
distantTeams_10,distantTeams_3,2,-->,0.059498
distantTeams_10,distantTeams_3,5,-->,0.016993
distantTeams_10,distantTeams_4,1,-->,0.017758
distantTeams_10,distantTeams_4,2,-->,0.015867
distantTeams_10,distantTeams_5,1,-->,0.019031
distantTeams_10,distantTeams_5,5,-->,-0.014808
distantTeams_10,distantTeams_6,1,-->,0.033429
distantTeams_10,distantTeams_6,4,-->,-0.017355
distantTeams_10,distantTeams_7,1,-->,0.021887
distantTeams_10,distantTeams_7,2,-->,0.018663
distantTeams_10,distantTeams_8,2,-->,0.020261
distantTeams_10,distantTeams_9,4,-->,0.02033
distantTeams_10,distantTeams_10,1,-->,0.11027
distantTeams_10,distantTeams_10,2,-->,0.045028
distantTeams_10,distantTeams_10,3,-->,0.025246
distantTeams_10,distantTeams_10,4,-->,0.040003
distantTeams_10,distantTeams_10,5,-->,0.017896
distantTeams_10,closeOps_1,0,o-o,-0.26924
distantTeams_10,closeOps_1,2,-->,0.014036
distantTeams_10,closeOps_2,0,o-o,-0.47922
distantTeams_10,closeOps_2,1,-->,0.033361
distantTeams_10,closeOps_2,2,-->,0.024193
