Variable i,Variable j,Time lag of i,Link type i --- j,Link value
closeTeams_8,closeOps_8,0,o-o,0.16416
closeTeams_8,closeOps_9,0,o-o,0.21606
closeTeams_8,closeOps_10,0,o-o,0.28749
closeTeams_8,closeOps_10,1,-->,0.030599
closeTeams_8,closeOps_11,0,o-o,0.37831
closeTeams_8,closeOps_11,1,-->,0.033161
closeTeams_8,closeOps_11,3,-->,0.022407
closeTeams_8,closeOps_11,4,-->,0.026083
closeTeams_8,closeOps_11,5,-->,0.028589
closeTeams_8,distantOps_2,0,o-o,0.035341
closeTeams_8,distantOps_3,0,o-o,0.16366
closeTeams_8,distantOps_3,5,-->,-0.026462
closeTeams_8,distantOps_4,0,o-o,0.18996
closeTeams_8,distantOps_4,3,-->,0.023763
closeTeams_8,distantOps_5,0,o-o,0.13035
closeTeams_8,distantOps_5,1,-->,0.037717
closeTeams_8,distantOps_6,1,-->,0.022552
closeTeams_8,distantOps_6,2,-->,-0.023161
closeTeams_8,distantOps_6,4,-->,-0.026733
closeTeams_8,distantOps_7,0,o-o,-0.21566
closeTeams_8,distantOps_7,5,-->,0.041394
closeTeams_8,distantOps_8,0,o-o,-0.33656
closeTeams_8,distantOps_8,2,-->,-0.022065
closeTeams_8,distantOps_8,5,-->,0.034019
closeTeams_8,distantOps_9,0,o-o,-0.42284
closeTeams_8,distantOps_10,0,o-o,-0.41887
closeTeams_8,distantOps_10,5,-->,0.025181
closeTeams_8,distantOps_11,0,o-o,-0.41016
closeTeams_8,distantOps_11,1,-->,-0.025588
closeTeams_8,distantOps_11,3,-->,-0.021118
closeTeams_9,jerseyNumber,2,-->,0.059663
closeTeams_9,jerseyNumber,3,-->,0.039224
closeTeams_9,closeTeams_1,1,-->,0.054917
closeTeams_9,closeTeams_1,2,-->,0.0206
closeTeams_9,closeTeams_1,3,-->,0.050354
closeTeams_9,closeTeams_2,2,-->,0.026852
closeTeams_9,closeTeams_2,3,-->,0.027483
closeTeams_9,closeTeams_3,2,-->,0.027146
closeTeams_9,closeTeams_4,2,-->,0.023167
closeTeams_9,closeTeams_5,2,-->,0.025771
closeTeams_9,closeTeams_6,4,-->,-0.021127
closeTeams_9,closeTeams_7,2,-->,0.026817
closeTeams_9,closeTeams_8,1,-->,0.042934
closeTeams_9,closeTeams_8,2,-->,0.033838
closeTeams_9,closeTeams_9,1,-->,0.14497
closeTeams_9,closeTeams_9,2,-->,0.10288
closeTeams_9,closeTeams_9,3,-->,0.076987
closeTeams_9,closeTeams_9,4,-->,-0.020728
closeTeams_9,closeTeams_10,0,o-o,0.32657
closeTeams_9,closeTeams_10,1,-->,0.064246
closeTeams_9,closeTeams_10,5,-->,-0.027834
closeTeams_9,distantTeams_1,1,-->,-0.046996
closeTeams_9,distantTeams_1,5,-->,0.033398
closeTeams_9,distantTeams_2,1,-->,-0.040073
closeTeams_9,distantTeams_2,2,-->,-0.025634
closeTeams_9,distantTeams_2,3,-->,-0.020991
closeTeams_9,distantTeams_3,0,o-o,-0.52718
closeTeams_9,distantTeams_3,1,-->,0.044198
closeTeams_9,distantTeams_3,3,-->,0.02308
closeTeams_9,distantTeams_4,0,o-o,-0.33609
closeTeams_9,distantTeams_4,1,-->,-0.025567
closeTeams_9,distantTeams_4,2,-->,-0.029627
closeTeams_9,distantTeams_4,4,-->,0.028776
closeTeams_9,distantTeams_5,0,o-o,-0.22302
closeTeams_9,distantTeams_5,2,-->,-0.024695
closeTeams_9,distantTeams_6,0,o-o,-0.15396
closeTeams_9,distantTeams_7,0,o-o,-0.11095
closeTeams_9,distantTeams_7,2,-->,-0.022886
closeTeams_9,distantTeams_8,0,o-o,-0.081546
closeTeams_9,distantTeams_8,2,-->,-0.022076
closeTeams_9,distantTeams_9,0,o-o,-0.057881
closeTeams_9,distantTeams_10,0,o-o,-0.025969
closeTeams_9,closeOps_1,0,o-o,-0.028752
closeTeams_9,closeOps_1,1,-->,0.037892
closeTeams_9,closeOps_2,0,o-o,-0.025707
closeTeams_9,closeOps_3,0,o-o,-0.022532
closeTeams_9,closeOps_3,2,-->,0.029537
closeTeams_9,closeOps_3,3,-->,0.026478
closeTeams_9,closeOps_4,2,-->,0.027935
closeTeams_9,closeOps_4,3,-->,0.025522
closeTeams_9,closeOps_5,2,-->,0.025793
closeTeams_9,closeOps_6,0,o-o,0.023021
closeTeams_9,closeOps_6,2,-->,0.027335
closeTeams_9,closeOps_7,0,o-o,0.042037
closeTeams_9,closeOps_7,2,-->,0.025749
closeTeams_9,closeOps_8,0,o-o,0.055971
closeTeams_9,closeOps_8,2,-->,0.021666
closeTeams_9,closeOps_9,0,o-o,0.074057
closeTeams_9,closeOps_9,2,-->,0.034406
closeTeams_9,closeOps_10,0,o-o,0.10766
closeTeams_9,closeOps_10,2,-->,0.031902
closeTeams_9,closeOps_11,0,o-o,0.15038
closeTeams_9,closeOps_11,2,-->,0.033072
closeTeams_9,distantOps_1,1,-->,-0.02737
closeTeams_9,distantOps_1,2,-->,-0.034222
closeTeams_9,distantOps_1,3,-->,-0.04779
closeTeams_9,distantOps_1,5,-->,-0.032625
closeTeams_9,distantOps_2,0,o-o,0.02531
closeTeams_9,distantOps_2,1,-->,-0.031431
closeTeams_9,distantOps_2,2,-->,-0.026936
closeTeams_9,distantOps_2,5,-->,-0.025455
closeTeams_9,distantOps_3,0,o-o,0.12672
closeTeams_9,distantOps_4,0,o-o,0.12899
closeTeams_9,distantOps_5,0,o-o,-0.079619
closeTeams_9,distantOps_5,2,-->,-0.029766
closeTeams_9,distantOps_6,0,o-o,-0.25674
closeTeams_9,distantOps_6,1,-->,-0.022641
closeTeams_9,distantOps_6,4,-->,0.027045
closeTeams_9,distantOps_7,0,o-o,-0.35003
closeTeams_9,distantOps_7,4,-->,0.043151
closeTeams_9,distantOps_7,5,-->,0.029726
closeTeams_9,distantOps_8,0,o-o,-0.31824
closeTeams_9,distantOps_8,4,-->,0.049062
closeTeams_9,distantOps_8,5,-->,0.03142
closeTeams_9,distantOps_9,0,o-o,-0.28856
closeTeams_9,distantOps_9,1,-->,-0.030488
closeTeams_9,distantOps_9,4,-->,0.040374
closeTeams_9,distantOps_10,0,o-o,-0.25484
closeTeams_9,distantOps_10,1,-->,-0.023951
closeTeams_9,distantOps_10,5,-->,0.026139
closeTeams_9,distantOps_11,0,o-o,-0.21666
closeTeams_10,closeTeams_1,1,-->,0.036676
closeTeams_10,closeTeams_2,5,-->,-0.023675
closeTeams_10,closeTeams_8,1,-->,0.023296
closeTeams_10,closeTeams_8,3,-->,0.028862
closeTeams_10,closeTeams_8,4,-->,0.024117
closeTeams_10,closeTeams_9,1,-->,0.088809
closeTeams_10,closeTeams_9,3,-->,0.075956
closeTeams_10,closeTeams_9,4,-->,0.057223
closeTeams_10,closeTeams_10,1,-->,0.17685
closeTeams_10,closeTeams_10,2,-->,0.16249
closeTeams_10,closeTeams_10,3,-->,0.13215
closeTeams_10,closeTeams_10,4,-->,0.061834
closeTeams_10,closeTeams_10,5,-->,0.040746
closeTeams_10,distantTeams_1,0,o-o,0.11065
closeTeams_10,distantTeams_1,1,-->,0.043667
closeTeams_10,distantTeams_1,2,-->,-0.023431
closeTeams_10,distantTeams_1,3,-->,0.042677
closeTeams_10,distantTeams_1,4,-->,0.02211
closeTeams_10,distantTeams_2,0,o-o,-0.34395
closeTeams_10,distantTeams_2,1,-->,0.043568
closeTeams_10,distantTeams_2,3,-->,0.046738
closeTeams_10,distantTeams_3,0,o-o,-0.19313
closeTeams_10,distantTeams_3,1,-->,-0.028881
closeTeams_10,distantTeams_3,3,-->,-0.036352
closeTeams_10,distantTeams_3,4,-->,-0.037007
closeTeams_10,distantTeams_4,0,o-o,-0.11121
closeTeams_10,distantTeams_4,1,-->,-0.0311
closeTeams_10,distantTeams_4,3,-->,-0.025719
closeTeams_10,distantTeams_5,0,o-o,-0.074706
closeTeams_10,distantTeams_6,0,o-o,-0.049107
closeTeams_10,distantTeams_7,0,o-o,-0.039826
closeTeams_10,distantTeams_8,0,o-o,-0.030693
closeTeams_10,distantTeams_9,0,o-o,-0.026711
closeTeams_10,closeOps_1,0,o-o,-0.038382
closeTeams_10,closeOps_1,1,-->,0.020936
closeTeams_10,closeOps_2,0,o-o,-0.01894
closeTeams_10,closeOps_3,5,-->,-0.028389
closeTeams_10,closeOps_4,5,-->,-0.024842
closeTeams_10,closeOps_10,0,o-o,0.02423
closeTeams_10,closeOps_11,0,o-o,0.037647
closeTeams_10,closeOps_11,4,-->,0.021906
closeTeams_10,distantOps_1,0,o-o,0.091981
closeTeams_10,distantOps_1,1,-->,-0.027295
closeTeams_10,distantOps_1,4,-->,0.0369
closeTeams_10,distantOps_2,0,o-o,0.11534
closeTeams_10,distantOps_2,3,-->,0.084213
closeTeams_10,distantOps_3,0,o-o,0.026009
closeTeams_10,distantOps_3,3,-->,0.028003
closeTeams_10,distantOps_3,5,-->,0.0333
closeTeams_10,distantOps_4,0,o-o,-0.048198
closeTeams_10,distantOps_4,4,-->,0.022609
closeTeams_10,distantOps_4,5,-->,0.02337
closeTeams_10,distantOps_5,0,o-o,-0.18775
closeTeams_10,distantOps_5,2,-->,-0.0309
closeTeams_10,distantOps_6,0,o-o,-0.19806
closeTeams_10,distantOps_6,1,-->,-0.025473
closeTeams_10,distantOps_7,0,o-o,-0.16828
closeTeams_10,distantOps_7,1,-->,-0.040229
closeTeams_10,distantOps_8,0,o-o,-0.12686
closeTeams_10,distantOps_8,3,-->,-0.030362
closeTeams_10,distantOps_9,0,o-o,-0.10959
closeTeams_10,distantOps_9,4,-->,-0.023168
closeTeams_10,distantOps_10,0,o-o,-0.091021
closeTeams_10,distantOps_11,0,o-o,-0.07753
distantTeams_1,jerseyNumber,2,-->,0.041983
distantTeams_1,jerseyNumber,4,-->,-0.072848
distantTeams_1,team,2,-->,-0.030815
distantTeams_1,speed,4,-->,0.026965
distantTeams_1,speed,5,-->,0.026695
distantTeams_1,direction,5,-->,-0.026721
distantTeams_1,closeTeams_2,4,-->,-0.03474
distantTeams_1,closeTeams_3,2,-->,0.021227
distantTeams_1,closeTeams_3,3,-->,-0.032356
distantTeams_1,closeTeams_3,4,-->,-0.038621
distantTeams_1,closeTeams_4,4,-->,-0.057339
distantTeams_1,closeTeams_5,4,-->,-0.040236
distantTeams_1,closeTeams_6,1,-->,-0.030101
distantTeams_1,closeTeams_6,4,-->,-0.027059
distantTeams_1,closeTeams_7,1,-->,-0.03057
distantTeams_1,closeTeams_8,1,-->,-0.039408
distantTeams_1,closeTeams_9,2,-->,0.027623
distantTeams_1,closeTeams_9,3,-->,-0.046929
distantTeams_1,closeTeams_9,4,-->,0.028533
distantTeams_1,closeTeams_10,3,-->,-0.02141
distantTeams_1,closeTeams_10,4,-->,0.03686
distantTeams_1,closeTeams_10,5,-->,0.023798
distantTeams_1,distantTeams_1,1,-->,0.43862
distantTeams_1,distantTeams_1,2,-->,0.085664
distantTeams_1,distantTeams_1,3,-->,0.045099
distantTeams_1,distantTeams_1,5,-->,0.038652
distantTeams_1,distantTeams_2,0,o-o,0.42157
distantTeams_1,distantTeams_2,1,-->,0.12256
distantTeams_1,distantTeams_2,4,-->,-0.023672
distantTeams_1,distantTeams_2,5,-->,-0.02326
distantTeams_1,distantTeams_3,0,o-o,0.15222
distantTeams_1,distantTeams_4,0,o-o,0.058698
distantTeams_1,distantTeams_4,4,-->,-0.029023
distantTeams_1,distantTeams_5,0,o-o,0.020193
distantTeams_1,distantTeams_5,1,-->,0.022814
distantTeams_1,distantTeams_6,0,o-o,0.051882
distantTeams_1,distantTeams_6,1,-->,0.035834
distantTeams_1,distantTeams_6,2,-->,-0.035046
distantTeams_1,distantTeams_6,4,-->,0.022022
distantTeams_1,distantTeams_7,0,o-o,0.068836
distantTeams_1,distantTeams_7,1,-->,0.040233
distantTeams_1,distantTeams_7,2,-->,-0.025821
distantTeams_1,distantTeams_7,4,-->,0.032266
distantTeams_1,distantTeams_8,0,o-o,0.066703
distantTeams_1,distantTeams_8,2,-->,-0.022367
distantTeams_1,distantTeams_8,4,-->,0.037455
distantTeams_1,distantTeams_9,0,o-o,0.061311
distantTeams_1,distantTeams_9,3,-->,0.031896
distantTeams_1,distantTeams_9,4,-->,0.051957
distantTeams_1,distantTeams_10,0,o-o,0.02753
distantTeams_1,distantTeams_10,3,-->,0.032581
distantTeams_1,distantTeams_10,4,-->,0.035034
distantTeams_1,closeOps_1,0,o-o,-0.16118
distantTeams_1,closeOps_1,1,-->,-0.024639
distantTeams_1,closeOps_1,2,-->,-0.020948
distantTeams_1,closeOps_2,0,o-o,-0.14614
distantTeams_1,closeOps_2,1,-->,-0.027641
distantTeams_1,closeOps_2,3,-->,-0.022481
distantTeams_1,closeOps_3,0,o-o,-0.085522
distantTeams_1,closeOps_3,3,-->,-0.021621
distantTeams_1,closeOps_3,4,-->,-0.034543
distantTeams_1,closeOps_4,0,o-o,-0.059068
distantTeams_1,closeOps_4,2,-->,0.030272
distantTeams_1,closeOps_4,4,-->,-0.043567
distantTeams_1,closeOps_5,0,o-o,-0.045324
distantTeams_1,closeOps_5,2,-->,0.030367
distantTeams_1,closeOps_5,4,-->,-0.04405
distantTeams_1,closeOps_6,0,o-o,-0.038694
distantTeams_1,closeOps_6,2,-->,0.038165
distantTeams_1,closeOps_6,4,-->,-0.054216
distantTeams_1,closeOps_7,0,o-o,-0.035221
distantTeams_1,closeOps_7,2,-->,0.029841
distantTeams_1,closeOps_7,4,-->,-0.061757
distantTeams_1,closeOps_8,0,o-o,-0.030612
distantTeams_1,closeOps_8,2,-->,0.022572
distantTeams_1,closeOps_8,4,-->,-0.060128
distantTeams_1,closeOps_8,5,-->,-0.025386
distantTeams_1,closeOps_9,0,o-o,-0.021942
distantTeams_1,closeOps_9,4,-->,-0.044431
distantTeams_1,closeOps_10,0,o-o,-0.035702
distantTeams_1,closeOps_10,4,-->,-0.036084
distantTeams_1,closeOps_11,0,o-o,-0.042624
distantTeams_1,closeOps_11,4,-->,-0.031355
distantTeams_1,closeOps_11,5,-->,0.03101
distantTeams_1,distantOps_1,0,o-o,0.29726
distantTeams_1,distantOps_1,1,-->,0.12542
distantTeams_1,distantOps_1,3,-->,-0.031707
distantTeams_1,distantOps_2,0,o-o,0.31745
distantTeams_1,distantOps_2,2,-->,0.068332
distantTeams_1,distantOps_2,4,-->,-0.026817
distantTeams_1,distantOps_2,5,-->,-0.038636
distantTeams_1,distantOps_3,0,o-o,0.26129
distantTeams_1,distantOps_3,2,-->,-0.033749
distantTeams_1,distantOps_3,3,-->,0.068144
distantTeams_1,distantOps_3,4,-->,-0.052036
distantTeams_1,distantOps_4,0,o-o,0.21687
distantTeams_1,distantOps_4,2,-->,-0.03568
distantTeams_1,distantOps_4,3,-->,0.040226
distantTeams_1,distantOps_4,4,-->,-0.045217
distantTeams_1,distantOps_5,0,o-o,0.14923
distantTeams_1,distantOps_5,2,-->,-0.024788
distantTeams_1,distantOps_5,3,-->,0.021069
distantTeams_1,distantOps_5,4,-->,-0.026601
distantTeams_1,distantOps_6,0,o-o,0.10998
distantTeams_1,distantOps_7,0,o-o,0.091369
distantTeams_1,distantOps_7,2,-->,-0.020618
distantTeams_1,distantOps_7,3,-->,0.027401
distantTeams_1,distantOps_8,0,o-o,0.085268
distantTeams_1,distantOps_8,4,-->,-0.053459
distantTeams_1,distantOps_9,0,o-o,0.080361
distantTeams_1,distantOps_9,1,-->,0.032345
distantTeams_1,distantOps_9,4,-->,-0.047411
distantTeams_1,distantOps_10,0,o-o,0.065245
distantTeams_1,distantOps_10,1,-->,0.040603
distantTeams_1,distantOps_11,0,o-o,0.060497
distantTeams_1,distantOps_11,1,-->,0.031702
distantTeams_2,jerseyNumber,1,-->,0.026837
distantTeams_2,jerseyNumber,4,-->,-0.038661
distantTeams_2,closeTeams_4,4,-->,-0.02939
distantTeams_2,closeTeams_5,1,-->,-0.027537
distantTeams_2,closeTeams_5,3,-->,-0.023038
distantTeams_2,closeTeams_6,1,-->,-0.032624
distantTeams_2,closeTeams_7,1,-->,-0.036729
distantTeams_2,closeTeams_7,3,-->,-0.035691
distantTeams_2,closeTeams_8,1,-->,-0.045225
distantTeams_2,closeTeams_8,3,-->,-0.026824
distantTeams_2,closeTeams_9,3,-->,-0.062179
distantTeams_2,closeTeams_10,2,-->,0.023512
distantTeams_2,closeTeams_10,3,-->,-0.022601
distantTeams_2,closeTeams_10,4,-->,-0.03064
distantTeams_2,distantTeams_1,1,-->,0.092911
distantTeams_2,distantTeams_1,3,-->,-0.029405
distantTeams_2,distantTeams_2,1,-->,0.20091
distantTeams_2,distantTeams_2,2,-->,0.066602
distantTeams_2,distantTeams_2,3,-->,0.070641
distantTeams_2,distantTeams_2,4,-->,0.043317
distantTeams_2,distantTeams_2,5,-->,0.040517
distantTeams_2,distantTeams_3,0,o-o,0.26285
distantTeams_2,distantTeams_3,3,-->,0.036021
distantTeams_2,distantTeams_4,0,o-o,0.038571
distantTeams_2,distantTeams_5,0,o-o,-0.03335
distantTeams_2,distantTeams_5,1,-->,0.02887
distantTeams_2,distantTeams_5,3,-->,0.021667
distantTeams_2,distantTeams_6,0,o-o,-0.023121
distantTeams_2,distantTeams_7,1,-->,0.029967
distantTeams_2,distantTeams_7,3,-->,0.023601
distantTeams_2,distantTeams_8,1,-->,0.024052
distantTeams_2,distantTeams_8,3,-->,0.028539
distantTeams_2,distantTeams_9,3,-->,0.031089
distantTeams_2,distantTeams_9,4,-->,0.03451
distantTeams_2,distantTeams_10,0,o-o,-0.047615
distantTeams_2,distantTeams_10,3,-->,0.03023
distantTeams_2,closeOps_1,0,o-o,-0.12939
distantTeams_2,closeOps_2,0,o-o,-0.13583
distantTeams_2,closeOps_3,0,o-o,-0.076841
distantTeams_2,closeOps_3,4,-->,-0.031146
distantTeams_2,closeOps_4,0,o-o,-0.047302
distantTeams_2,closeOps_4,4,-->,-0.026177
distantTeams_2,closeOps_5,0,o-o,-0.032856
distantTeams_2,closeOps_6,2,-->,0.022769
distantTeams_2,closeOps_6,4,-->,-0.037508
distantTeams_2,closeOps_7,4,-->,-0.038634
distantTeams_2,closeOps_8,3,-->,-0.021394
distantTeams_2,closeOps_8,4,-->,-0.040123
distantTeams_2,closeOps_8,5,-->,-0.029605
distantTeams_2,closeOps_9,0,o-o,0.026181
distantTeams_2,closeOps_9,3,-->,-0.025112
distantTeams_2,closeOps_9,4,-->,-0.030389
distantTeams_2,closeOps_10,0,o-o,0.027168
distantTeams_2,closeOps_10,3,-->,-0.023683
distantTeams_2,closeOps_11,0,o-o,0.027219
distantTeams_2,closeOps_11,1,-->,-0.02092
distantTeams_2,closeOps_11,3,-->,-0.025813
distantTeams_2,distantOps_1,0,o-o,0.15588
distantTeams_2,distantOps_1,1,-->,0.046032
distantTeams_2,distantOps_1,2,-->,-0.02179
distantTeams_2,distantOps_1,3,-->,-0.026388
distantTeams_2,distantOps_2,0,o-o,0.32374
distantTeams_2,distantOps_2,4,-->,-0.025307
distantTeams_2,distantOps_3,0,o-o,0.31497
distantTeams_2,distantOps_3,3,-->,-0.043391
distantTeams_2,distantOps_4,0,o-o,0.38859
distantTeams_2,distantOps_4,3,-->,-0.032332
distantTeams_2,distantOps_4,4,-->,-0.026891
distantTeams_2,distantOps_5,0,o-o,0.3281
distantTeams_2,distantOps_6,0,o-o,0.23528
distantTeams_2,distantOps_6,2,-->,-0.028224
distantTeams_2,distantOps_7,0,o-o,0.15806
distantTeams_2,distantOps_7,3,-->,0.021603
distantTeams_2,distantOps_8,0,o-o,0.11468
distantTeams_2,distantOps_9,0,o-o,0.054789
distantTeams_2,distantOps_10,1,-->,0.027958
distantTeams_2,distantOps_11,1,-->,0.024696
distantTeams_3,jerseyNumber,2,-->,0.043575
distantTeams_3,jerseyNumber,4,-->,-0.024791
distantTeams_3,jerseyNumber,5,-->,0.032175
distantTeams_3,team,2,-->,-0.023479
distantTeams_3,team,3,-->,-0.02259
distantTeams_3,speed,4,-->,0.020676
distantTeams_3,closeTeams_1,3,-->,0.041783
distantTeams_3,closeTeams_1,5,-->,0.023398
distantTeams_3,closeTeams_2,2,-->,0.028954
distantTeams_3,closeTeams_7,2,-->,0.031225
distantTeams_3,closeTeams_8,4,-->,0.029688
distantTeams_3,closeTeams_9,2,-->,0.03984
distantTeams_3,distantTeams_1,2,-->,-0.023409
distantTeams_3,distantTeams_1,4,-->,-0.028638
distantTeams_3,distantTeams_1,5,-->,-0.030505
distantTeams_3,distantTeams_2,1,-->,0.04825
distantTeams_3,distantTeams_2,4,-->,-0.020739
distantTeams_3,distantTeams_2,5,-->,-0.022975
distantTeams_3,distantTeams_3,1,-->,0.16319
distantTeams_3,distantTeams_3,2,-->,0.059792
distantTeams_3,distantTeams_3,3,-->,0.080385
distantTeams_3,distantTeams_4,0,o-o,0.26911
distantTeams_3,distantTeams_4,4,-->,-0.025486
distantTeams_3,distantTeams_5,0,o-o,-0.051867
distantTeams_3,distantTeams_5,2,-->,-0.020773
distantTeams_3,distantTeams_5,3,-->,0.021522
distantTeams_3,distantTeams_6,0,o-o,-0.15297
distantTeams_3,distantTeams_6,4,-->,-0.021751
distantTeams_3,distantTeams_7,0,o-o,-0.1789
distantTeams_3,distantTeams_8,0,o-o,-0.16794
distantTeams_3,distantTeams_9,0,o-o,-0.14585
distantTeams_3,distantTeams_9,4,-->,0.022808
distantTeams_3,distantTeams_10,0,o-o,-0.13804
distantTeams_3,closeOps_1,0,o-o,-0.18247
distantTeams_3,closeOps_1,4,-->,0.024982
distantTeams_3,closeOps_2,0,o-o,-0.15321
distantTeams_3,closeOps_3,0,o-o,-0.027206
distantTeams_3,closeOps_3,1,-->,-0.029458
distantTeams_3,closeOps_3,4,-->,-0.030122
distantTeams_3,closeOps_4,0,o-o,0.024474
distantTeams_3,closeOps_4,1,-->,-0.02161
distantTeams_3,closeOps_4,4,-->,-0.021849
distantTeams_3,closeOps_5,0,o-o,0.067951
distantTeams_3,closeOps_5,4,-->,-0.025239
distantTeams_3,closeOps_6,0,o-o,0.10147
distantTeams_3,closeOps_7,0,o-o,0.12255
distantTeams_3,closeOps_8,0,o-o,0.13179
distantTeams_3,closeOps_9,0,o-o,0.14486
distantTeams_3,closeOps_10,0,o-o,0.13479
distantTeams_3,closeOps_11,0,o-o,0.11527
distantTeams_3,closeOps_11,4,-->,0.024362
distantTeams_3,distantOps_1,0,o-o,0.15844
distantTeams_3,distantOps_1,2,-->,-0.030841
distantTeams_3,distantOps_1,3,-->,0.04551
distantTeams_3,distantOps_2,0,o-o,0.15267
distantTeams_3,distantOps_2,2,-->,-0.023016
distantTeams_3,distantOps_2,3,-->,0.023784
distantTeams_3,distantOps_3,0,o-o,0.15941
distantTeams_3,distantOps_3,1,-->,0.021655
distantTeams_3,distantOps_4,0,o-o,0.14274
distantTeams_3,distantOps_4,4,-->,0.026544
distantTeams_3,distantOps_5,0,o-o,0.35295
distantTeams_3,distantOps_6,0,o-o,0.44657
distantTeams_3,distantOps_6,1,-->,0.024964
distantTeams_3,distantOps_7,0,o-o,0.40607
distantTeams_3,distantOps_7,4,-->,-0.045944
distantTeams_3,distantOps_7,5,-->,-0.034797
distantTeams_3,distantOps_8,0,o-o,0.28059
distantTeams_3,distantOps_8,4,-->,-0.033633
distantTeams_3,distantOps_9,0,o-o,0.18425
distantTeams_3,distantOps_10,0,o-o,0.10796
distantTeams_3,distantOps_10,4,-->,-0.024761
distantTeams_3,distantOps_11,0,o-o,0.020967
distantTeams_3,distantOps_11,4,-->,-0.021803
distantTeams_4,jerseyNumber,1,-->,0.044661
distantTeams_4,jerseyNumber,2,-->,0.025088
distantTeams_4,jerseyNumber,4,-->,0.033187
distantTeams_4,speed,1,-->,-0.025882
distantTeams_4,closeTeams_3,2,-->,0.02787
distantTeams_4,closeTeams_4,2,-->,0.021502
distantTeams_4,closeTeams_4,3,-->,0.024986
distantTeams_4,closeTeams_4,4,-->,0.021441
distantTeams_4,closeTeams_5,4,-->,0.027308
distantTeams_4,closeTeams_6,2,-->,0.02328
distantTeams_4,closeTeams_6,3,-->,0.027489
distantTeams_4,closeTeams_6,5,-->,-0.029812
distantTeams_4,closeTeams_7,1,-->,0.022393
distantTeams_4,closeTeams_7,2,-->,0.023939
distantTeams_4,closeTeams_7,3,-->,0.022632
distantTeams_4,closeTeams_8,5,-->,-0.036954
distantTeams_4,distantTeams_1,2,-->,-0.034612
distantTeams_4,distantTeams_1,5,-->,-0.023818
distantTeams_4,distantTeams_2,3,-->,-0.021282
distantTeams_4,distantTeams_2,4,-->,-0.02448
distantTeams_4,distantTeams_3,2,-->,0.034155
distantTeams_4,distantTeams_3,3,-->,0.037659
distantTeams_4,distantTeams_4,1,-->,0.16117
distantTeams_4,distantTeams_4,2,-->,0.081999
distantTeams_4,distantTeams_4,3,-->,0.079387
distantTeams_4,distantTeams_4,4,-->,0.022516
distantTeams_4,distantTeams_5,0,o-o,0.33273
distantTeams_4,distantTeams_5,1,-->,0.043697
distantTeams_4,distantTeams_6,2,-->,-0.022853
distantTeams_4,distantTeams_7,0,o-o,-0.11021
distantTeams_4,distantTeams_7,2,-->,-0.020856
distantTeams_4,distantTeams_7,4,-->,-0.030556
distantTeams_4,distantTeams_8,0,o-o,-0.14827
distantTeams_4,distantTeams_8,2,-->,-0.021561
distantTeams_4,distantTeams_8,4,-->,-0.039597
distantTeams_4,distantTeams_9,0,o-o,-0.1329
distantTeams_4,distantTeams_9,2,-->,-0.021503
distantTeams_4,distantTeams_10,0,o-o,-0.13267
distantTeams_4,distantTeams_10,4,-->,-0.022446
distantTeams_4,closeOps_1,0,o-o,-0.2165
distantTeams_4,closeOps_2,0,o-o,-0.10375
distantTeams_4,closeOps_3,0,o-o,0.017698
distantTeams_4,closeOps_3,2,-->,0.020882
distantTeams_4,closeOps_4,0,o-o,0.061267
distantTeams_4,closeOps_5,0,o-o,0.095829
distantTeams_4,closeOps_6,0,o-o,0.11604
distantTeams_4,closeOps_7,0,o-o,0.12378
distantTeams_4,closeOps_7,4,-->,0.03326
distantTeams_4,closeOps_8,0,o-o,0.10269
distantTeams_4,closeOps_8,4,-->,0.037326
distantTeams_4,closeOps_9,0,o-o,0.06627
distantTeams_4,closeOps_9,4,-->,0.029367
distantTeams_4,closeOps_10,4,-->,0.032552
distantTeams_4,closeOps_10,5,-->,-0.028023
distantTeams_4,closeOps_11,0,o-o,-0.091296
distantTeams_4,closeOps_11,5,-->,-0.023112
distantTeams_4,distantOps_1,0,o-o,0.14076
distantTeams_4,distantOps_1,1,-->,0.035808
distantTeams_4,distantOps_2,0,o-o,0.085373
distantTeams_4,distantOps_2,1,-->,0.022192
distantTeams_4,distantOps_3,0,o-o,0.035317
distantTeams_4,distantOps_3,5,-->,-0.025532
distantTeams_4,distantOps_5,0,o-o,0.06567
distantTeams_4,distantOps_6,0,o-o,0.20852
distantTeams_4,distantOps_7,0,o-o,0.37346
distantTeams_4,distantOps_8,0,o-o,0.4356
distantTeams_4,distantOps_9,0,o-o,0.43524
distantTeams_4,distantOps_10,0,o-o,0.3435
distantTeams_4,distantOps_11,0,o-o,0.26984
distantTeams_4,distantOps_11,5,-->,0.043536
distantTeams_5,jerseyNumber,2,-->,0.030501
distantTeams_5,jerseyNumber,4,-->,0.11527
distantTeams_5,team,5,-->,-0.022295
distantTeams_5,behaviour,5,-->,0.027405
distantTeams_5,speed,1,-->,-0.038332
distantTeams_5,closeTeams_1,1,-->,0.036349
distantTeams_5,closeTeams_1,3,-->,0.035135
distantTeams_5,closeTeams_2,5,-->,0.021251
distantTeams_5,closeTeams_4,3,-->,0.021079
distantTeams_5,closeTeams_5,1,-->,0.037156
distantTeams_5,closeTeams_5,4,-->,0.037704
distantTeams_5,closeTeams_6,1,-->,0.029432
