Variable i,Variable j,Time lag of i,Link type i --- j,Link value
distantTeams_5,closeOps_6,0,o-o,-0.30396
distantTeams_5,closeOps_6,2,-->,0.023101
distantTeams_5,closeOps_6,4,-->,0.038541
distantTeams_5,closeOps_7,0,o-o,-0.30277
distantTeams_5,closeOps_7,4,-->,0.022095
distantTeams_5,closeOps_8,0,o-o,-0.2576
distantTeams_5,closeOps_8,1,-->,0.021901
distantTeams_5,closeOps_9,0,o-o,-0.15958
distantTeams_5,closeOps_9,1,-->,0.025563
distantTeams_5,closeOps_10,0,o-o,-0.059333
distantTeams_5,closeOps_11,0,o-o,-0.027542
distantTeams_5,distantOps_1,0,o-o,0.040309
distantTeams_5,distantOps_2,0,o-o,-0.025539
distantTeams_5,distantOps_2,4,-->,0.029728
distantTeams_5,distantOps_4,0,o-o,0.12275
distantTeams_5,distantOps_5,0,o-o,0.17406
distantTeams_5,distantOps_5,1,-->,-0.032259
distantTeams_5,distantOps_6,0,o-o,0.23522
distantTeams_5,distantOps_6,2,-->,-0.033452
distantTeams_5,distantOps_6,4,-->,-0.023327
distantTeams_5,distantOps_7,0,o-o,0.24678
distantTeams_5,distantOps_7,4,-->,-0.034997
distantTeams_5,distantOps_8,0,o-o,0.22835
distantTeams_5,distantOps_8,4,-->,-0.03955
distantTeams_5,distantOps_9,0,o-o,0.17706
distantTeams_5,distantOps_9,1,-->,-0.035127
distantTeams_5,distantOps_9,4,-->,-0.02382
distantTeams_5,distantOps_10,0,o-o,0.10916
distantTeams_5,distantOps_10,1,-->,-0.028248
distantTeams_5,distantOps_10,4,-->,-0.021148
distantTeams_5,distantOps_10,5,-->,-0.025583
distantTeams_5,distantOps_11,0,o-o,0.061576
distantTeams_5,distantOps_11,1,-->,-0.039336
distantTeams_5,distantOps_11,4,-->,-0.022803
distantTeams_6,jerseyNumber,1,-->,0.021955
distantTeams_6,jerseyNumber,2,-->,0.051547
distantTeams_6,team,2,-->,-0.022887
distantTeams_6,closeTeams_1,1,-->,0.023653
distantTeams_6,closeTeams_1,3,-->,-0.023333
distantTeams_6,closeTeams_2,1,-->,0.035782
distantTeams_6,closeTeams_2,2,-->,0.024793
distantTeams_6,closeTeams_3,1,-->,0.062511
distantTeams_6,closeTeams_4,1,-->,0.042518
distantTeams_6,closeTeams_6,1,-->,-0.03063
distantTeams_6,closeTeams_6,4,-->,0.029093
distantTeams_6,closeTeams_7,4,-->,0.023376
distantTeams_6,closeTeams_8,2,-->,0.021384
distantTeams_6,closeTeams_9,5,-->,0.029127
distantTeams_6,distantTeams_1,2,-->,-0.031675
distantTeams_6,distantTeams_2,1,-->,-0.0253
distantTeams_6,distantTeams_5,1,-->,0.050467
distantTeams_6,distantTeams_6,1,-->,0.074717
distantTeams_6,distantTeams_6,2,-->,0.041357
distantTeams_6,distantTeams_6,3,-->,0.046146
distantTeams_6,distantTeams_7,0,o-o,0.56949
distantTeams_6,distantTeams_8,0,o-o,0.33004
distantTeams_6,distantTeams_8,1,-->,-0.03537
distantTeams_6,distantTeams_9,0,o-o,0.20267
distantTeams_6,distantTeams_9,2,-->,-0.028289
distantTeams_6,distantTeams_10,0,o-o,0.094292
distantTeams_6,distantTeams_10,2,-->,-0.024142
distantTeams_6,closeOps_1,0,o-o,-0.064677
distantTeams_6,closeOps_1,3,-->,-0.023931
distantTeams_6,closeOps_2,0,o-o,-0.16658
distantTeams_6,closeOps_2,1,-->,0.041349
distantTeams_6,closeOps_2,3,-->,-0.0263
distantTeams_6,closeOps_3,0,o-o,-0.28072
distantTeams_6,closeOps_3,1,-->,0.029975
distantTeams_6,closeOps_4,0,o-o,-0.34743
distantTeams_6,closeOps_4,4,-->,0.046587
distantTeams_6,closeOps_5,0,o-o,-0.37536
distantTeams_6,closeOps_5,4,-->,0.030034
distantTeams_6,closeOps_6,0,o-o,-0.37664
distantTeams_6,closeOps_7,0,o-o,-0.35271
distantTeams_6,closeOps_7,4,-->,0.022002
distantTeams_6,closeOps_8,0,o-o,-0.26393
distantTeams_6,closeOps_9,0,o-o,-0.14067
distantTeams_6,closeOps_9,4,-->,0.030341
distantTeams_6,closeOps_10,0,o-o,-0.057603
distantTeams_6,closeOps_10,4,-->,0.02093
distantTeams_6,closeOps_11,0,o-o,-0.026366
distantTeams_6,distantOps_1,0,o-o,-0.064137
distantTeams_6,distantOps_2,0,o-o,-0.080108
distantTeams_6,distantOps_2,1,-->,-0.020796
distantTeams_6,distantOps_2,4,-->,0.03209
distantTeams_6,distantOps_2,5,-->,0.025109
distantTeams_6,distantOps_3,0,o-o,-0.081831
distantTeams_6,distantOps_4,0,o-o,0.07086
distantTeams_6,distantOps_4,2,-->,-0.020752
distantTeams_6,distantOps_5,0,o-o,0.21527
distantTeams_6,distantOps_6,0,o-o,0.30522
distantTeams_6,distantOps_6,2,-->,-0.023985
distantTeams_6,distantOps_7,0,o-o,0.35794
distantTeams_6,distantOps_7,1,-->,-0.021265
distantTeams_6,distantOps_7,4,-->,-0.027777
distantTeams_6,distantOps_8,0,o-o,0.35634
distantTeams_6,distantOps_8,4,-->,-0.041052
distantTeams_6,distantOps_9,0,o-o,0.32926
distantTeams_6,distantOps_10,0,o-o,0.24878
distantTeams_6,distantOps_10,1,-->,-0.055463
distantTeams_6,distantOps_10,5,-->,-0.030026
distantTeams_6,distantOps_11,0,o-o,0.14286
distantTeams_6,distantOps_11,1,-->,-0.058733
distantTeams_7,jerseyNumber,2,-->,0.023316
distantTeams_7,jerseyNumber,3,-->,0.042313
distantTeams_7,jerseyNumber,4,-->,0.021442
distantTeams_7,jerseyNumber,5,-->,0.027146
distantTeams_7,team,4,-->,-0.036984
distantTeams_7,closeTeams_1,1,-->,0.050646
distantTeams_7,closeTeams_1,4,-->,-0.023374
distantTeams_7,closeTeams_2,1,-->,0.025711
distantTeams_7,closeTeams_2,3,-->,0.03165
distantTeams_7,closeTeams_2,4,-->,0.027388
distantTeams_7,closeTeams_4,2,-->,-0.029641
distantTeams_7,closeTeams_6,4,-->,0.022935
distantTeams_7,closeTeams_9,5,-->,0.021432
distantTeams_7,distantTeams_1,2,-->,-0.030498
distantTeams_7,distantTeams_3,1,-->,0.023859
distantTeams_7,distantTeams_4,2,-->,0.024127
distantTeams_7,distantTeams_5,2,-->,0.026227
distantTeams_7,distantTeams_6,1,-->,0.024009
distantTeams_7,distantTeams_6,2,-->,0.021644
distantTeams_7,distantTeams_6,5,-->,-0.021584
distantTeams_7,distantTeams_7,1,-->,0.053736
distantTeams_7,distantTeams_7,2,-->,0.050279
distantTeams_7,distantTeams_7,3,-->,0.025517
distantTeams_7,distantTeams_8,0,o-o,0.68009
distantTeams_7,distantTeams_9,0,o-o,0.46513
distantTeams_7,distantTeams_9,4,-->,-0.025816
distantTeams_7,distantTeams_10,0,o-o,0.31071
distantTeams_7,distantTeams_10,2,-->,-0.022267
distantTeams_7,distantTeams_10,4,-->,-0.024194
distantTeams_7,distantTeams_10,5,-->,-0.02392
distantTeams_7,closeOps_1,0,o-o,-0.16262
distantTeams_7,closeOps_2,0,o-o,-0.33556
distantTeams_7,closeOps_3,0,o-o,-0.44439
distantTeams_7,closeOps_3,1,-->,0.022442
distantTeams_7,closeOps_3,4,-->,0.023617
distantTeams_7,closeOps_3,5,-->,0.020849
distantTeams_7,closeOps_4,0,o-o,-0.46919
distantTeams_7,closeOps_4,1,-->,0.032332
distantTeams_7,closeOps_4,3,-->,0.027372
distantTeams_7,closeOps_5,0,o-o,-0.45813
distantTeams_7,closeOps_5,1,-->,0.024324
distantTeams_7,closeOps_5,4,-->,0.022019
distantTeams_7,closeOps_6,0,o-o,-0.41335
distantTeams_7,closeOps_6,4,-->,0.021152
distantTeams_7,closeOps_7,0,o-o,-0.33286
distantTeams_7,closeOps_7,1,-->,0.022512
distantTeams_7,closeOps_7,4,-->,0.039902
distantTeams_7,closeOps_8,0,o-o,-0.21924
distantTeams_7,closeOps_8,4,-->,0.027582
distantTeams_7,closeOps_9,0,o-o,-0.11276
distantTeams_7,closeOps_9,4,-->,0.021758
distantTeams_7,closeOps_10,0,o-o,-0.045567
distantTeams_7,closeOps_11,0,o-o,-0.023741
distantTeams_7,distantOps_1,0,o-o,-0.12872
distantTeams_7,distantOps_1,2,-->,-0.021118
distantTeams_7,distantOps_2,0,o-o,-0.10296
distantTeams_7,distantOps_2,1,-->,-0.025978
distantTeams_7,distantOps_3,0,o-o,-0.12004
distantTeams_7,distantOps_5,0,o-o,0.18557
distantTeams_7,distantOps_6,0,o-o,0.33137
distantTeams_7,distantOps_6,1,-->,-0.02786
distantTeams_7,distantOps_7,0,o-o,0.43026
distantTeams_7,distantOps_7,1,-->,-0.030817
distantTeams_7,distantOps_8,0,o-o,0.45807
distantTeams_7,distantOps_8,1,-->,-0.035835
distantTeams_7,distantOps_8,3,-->,-0.023515
distantTeams_7,distantOps_8,4,-->,-0.030465
distantTeams_7,distantOps_9,0,o-o,0.47537
distantTeams_7,distantOps_9,1,-->,-0.030614
distantTeams_7,distantOps_9,3,-->,-0.023604
distantTeams_7,distantOps_10,0,o-o,0.4083
distantTeams_7,distantOps_10,4,-->,-0.020858
distantTeams_7,distantOps_10,5,-->,-0.027563
distantTeams_7,distantOps_11,0,o-o,0.25848
distantTeams_7,distantOps_11,1,-->,-0.033089
distantTeams_8,jerseyNumber,1,-->,0.047232
distantTeams_8,jerseyNumber,3,-->,0.041372
distantTeams_8,team,4,-->,-0.035433
distantTeams_8,speed,1,-->,-0.029857
distantTeams_8,closeTeams_3,2,-->,-0.020903
distantTeams_8,distantTeams_1,2,-->,-0.023428
distantTeams_8,distantTeams_3,1,-->,0.026976
distantTeams_8,distantTeams_7,2,-->,0.0219
distantTeams_8,distantTeams_8,1,-->,0.049431
distantTeams_8,distantTeams_8,2,-->,0.040939
distantTeams_8,distantTeams_9,0,o-o,0.68255
distantTeams_8,distantTeams_9,1,-->,0.032133
distantTeams_8,distantTeams_9,2,-->,0.038763
distantTeams_8,distantTeams_10,0,o-o,0.43244
distantTeams_8,closeOps_1,0,o-o,-0.2158
distantTeams_8,closeOps_2,0,o-o,-0.41372
distantTeams_8,closeOps_2,2,-->,-0.022679
distantTeams_8,closeOps_3,0,o-o,-0.48623
distantTeams_8,closeOps_3,1,-->,0.026839
distantTeams_8,closeOps_4,0,o-o,-0.47654
distantTeams_8,closeOps_4,1,-->,0.029218
distantTeams_8,closeOps_4,3,-->,0.023649
distantTeams_8,closeOps_5,0,o-o,-0.43704
distantTeams_8,closeOps_6,0,o-o,-0.37162
distantTeams_8,closeOps_6,1,-->,0.02566
distantTeams_8,closeOps_6,3,-->,0.02541
distantTeams_8,closeOps_7,0,o-o,-0.27346
distantTeams_8,closeOps_7,1,-->,0.023132
distantTeams_8,closeOps_7,4,-->,0.022379
distantTeams_8,closeOps_7,5,-->,0.024041
distantTeams_8,closeOps_8,0,o-o,-0.17114
distantTeams_8,closeOps_8,1,-->,0.029304
distantTeams_8,closeOps_9,0,o-o,-0.085169
distantTeams_8,closeOps_10,0,o-o,-0.036436
distantTeams_8,closeOps_11,0,o-o,-0.021163
distantTeams_8,distantOps_1,0,o-o,-0.12387
distantTeams_8,distantOps_2,0,o-o,-0.098747
distantTeams_8,distantOps_2,4,-->,0.02698
distantTeams_8,distantOps_3,0,o-o,-0.13171
distantTeams_8,distantOps_4,0,o-o,-0.054842
distantTeams_8,distantOps_5,0,o-o,0.12865
distantTeams_8,distantOps_6,0,o-o,0.2912
distantTeams_8,distantOps_6,1,-->,-0.024044
distantTeams_8,distantOps_7,0,o-o,0.40879
distantTeams_8,distantOps_7,1,-->,-0.027019
distantTeams_8,distantOps_8,0,o-o,0.45345
distantTeams_8,distantOps_8,1,-->,-0.024981
distantTeams_8,distantOps_9,0,o-o,0.50288
distantTeams_8,distantOps_9,1,-->,-0.026418
distantTeams_8,distantOps_9,3,-->,-0.025591
distantTeams_8,distantOps_10,0,o-o,0.47572
distantTeams_8,distantOps_10,3,-->,-0.024439
distantTeams_8,distantOps_11,0,o-o,0.30501
distantTeams_9,jerseyNumber,3,-->,0.032014
distantTeams_9,team,1,-->,-0.028661
distantTeams_9,speed,1,-->,-0.024929
distantTeams_9,speed,3,-->,-0.036496
distantTeams_9,closeTeams_2,3,-->,0.034709
distantTeams_9,closeTeams_3,3,-->,0.022511
distantTeams_9,closeTeams_6,5,-->,0.025809
distantTeams_9,distantTeams_3,1,-->,0.034473
distantTeams_9,distantTeams_3,3,-->,0.022119
distantTeams_9,distantTeams_8,2,-->,0.024648
distantTeams_9,distantTeams_9,1,-->,0.03496
distantTeams_9,distantTeams_9,2,-->,0.027376
distantTeams_9,distantTeams_9,4,-->,0.033782
distantTeams_9,distantTeams_10,0,o-o,0.62622
distantTeams_9,distantTeams_10,1,-->,0.022259
distantTeams_9,distantTeams_10,2,-->,0.03514
distantTeams_9,closeOps_1,0,o-o,-0.26287
distantTeams_9,closeOps_2,0,o-o,-0.49481
distantTeams_9,closeOps_2,1,-->,0.021077
distantTeams_9,closeOps_3,0,o-o,-0.51533
distantTeams_9,closeOps_3,1,-->,0.028913
distantTeams_9,closeOps_4,0,o-o,-0.45457
distantTeams_9,closeOps_4,3,-->,0.023575
distantTeams_9,closeOps_5,0,o-o,-0.38339
distantTeams_9,closeOps_5,4,-->,0.022543
distantTeams_9,closeOps_6,0,o-o,-0.29527
distantTeams_9,closeOps_6,4,-->,0.021438
distantTeams_9,closeOps_7,0,o-o,-0.20687
distantTeams_9,closeOps_7,4,-->,0.025289
distantTeams_9,closeOps_7,5,-->,0.0232
distantTeams_9,closeOps_8,0,o-o,-0.12804
distantTeams_9,closeOps_9,0,o-o,-0.061511
distantTeams_9,closeOps_9,1,-->,0.034651
distantTeams_9,closeOps_10,0,o-o,-0.023614
distantTeams_9,distantOps_1,0,o-o,-0.09072
distantTeams_9,distantOps_2,0,o-o,-0.082968
distantTeams_9,distantOps_3,0,o-o,-0.12926
distantTeams_9,distantOps_4,0,o-o,-0.094066
distantTeams_9,distantOps_5,0,o-o,0.058254
distantTeams_9,distantOps_6,0,o-o,0.21026
distantTeams_9,distantOps_7,0,o-o,0.34709
distantTeams_9,distantOps_8,0,o-o,0.42363
distantTeams_9,distantOps_8,1,-->,-0.021302
distantTeams_9,distantOps_9,0,o-o,0.51818
distantTeams_9,distantOps_9,1,-->,-0.027618
distantTeams_9,distantOps_9,3,-->,-0.022123
distantTeams_9,distantOps_10,0,o-o,0.54439
distantTeams_9,distantOps_10,1,-->,-0.020902
distantTeams_9,distantOps_11,0,o-o,0.3518
distantTeams_10,jerseyNumber,2,-->,0.033306
distantTeams_10,jerseyNumber,3,-->,0.032261
distantTeams_10,jerseyNumber,4,-->,0.032417
distantTeams_10,speed,1,-->,-0.031426
distantTeams_10,speed,5,-->,0.021534
distantTeams_10,closeTeams_3,1,-->,0.026544
distantTeams_10,closeTeams_4,1,-->,0.024065
distantTeams_10,closeTeams_8,1,-->,0.023917
distantTeams_10,closeTeams_8,3,-->,0.021163
distantTeams_10,distantTeams_1,1,-->,0.050205
distantTeams_10,distantTeams_1,2,-->,0.040318
distantTeams_10,distantTeams_1,3,-->,0.032845
distantTeams_10,distantTeams_2,1,-->,0.041215
distantTeams_10,distantTeams_2,2,-->,0.039181
distantTeams_10,distantTeams_2,4,-->,0.024151
distantTeams_10,distantTeams_3,1,-->,0.045541
distantTeams_10,distantTeams_3,2,-->,0.052382
distantTeams_10,distantTeams_5,1,-->,0.033546
distantTeams_10,distantTeams_6,1,-->,0.032773
distantTeams_10,distantTeams_10,1,-->,0.077297
distantTeams_10,distantTeams_10,2,-->,0.032322
distantTeams_10,distantTeams_10,3,-->,0.02724
distantTeams_10,distantTeams_10,4,-->,0.040322
distantTeams_10,closeOps_1,0,o-o,-0.26821
distantTeams_10,closeOps_2,0,o-o,-0.47815
distantTeams_10,closeOps_2,1,-->,0.041785
distantTeams_10,closeOps_3,0,o-o,-0.43478
distantTeams_10,closeOps_4,0,o-o,-0.34307
distantTeams_10,closeOps_4,3,-->,0.024705
distantTeams_10,closeOps_5,0,o-o,-0.26574
distantTeams_10,closeOps_5,4,-->,0.027815
distantTeams_10,closeOps_6,0,o-o,-0.19837
distantTeams_10,closeOps_6,4,-->,0.027927
distantTeams_10,closeOps_7,0,o-o,-0.13784
distantTeams_10,closeOps_7,4,-->,0.031184
distantTeams_10,closeOps_7,5,-->,0.030876
distantTeams_10,closeOps_8,0,o-o,-0.082768
distantTeams_10,closeOps_9,0,o-o,-0.039243
distantTeams_10,closeOps_10,0,o-o,-0.018483
distantTeams_10,distantOps_1,0,o-o,-0.057562
distantTeams_10,distantOps_1,1,-->,-0.021675
distantTeams_10,distantOps_1,2,-->,-0.022054
distantTeams_10,distantOps_2,0,o-o,-0.058841
distantTeams_10,distantOps_3,0,o-o,-0.1103
distantTeams_10,distantOps_3,1,-->,-0.021602
distantTeams_10,distantOps_4,0,o-o,-0.11612
distantTeams_10,distantOps_4,2,-->,0.020787
distantTeams_10,distantOps_5,2,-->,0.02395
distantTeams_10,distantOps_6,0,o-o,0.11514
distantTeams_10,distantOps_7,0,o-o,0.23331
distantTeams_10,distantOps_7,1,-->,-0.026654
distantTeams_10,distantOps_8,0,o-o,0.31149
distantTeams_10,distantOps_8,1,-->,-0.022854
distantTeams_10,distantOps_8,2,-->,-0.0256
distantTeams_10,distantOps_9,0,o-o,0.42444
distantTeams_10,distantOps_9,1,-->,-0.033119
distantTeams_10,distantOps_10,0,o-o,0.52109
distantTeams_10,distantOps_10,1,-->,-0.025309
distantTeams_10,distantOps_11,0,o-o,0.36183
closeOps_1,jerseyNumber,1,-->,0.027161
closeOps_1,jerseyNumber,3,-->,-0.030009
closeOps_1,jerseyNumber,5,-->,0.030115
closeOps_1,team,2,-->,-0.022587
closeOps_1,speed,2,-->,0.043331
closeOps_1,closeTeams_1,3,-->,-0.037945
closeOps_1,closeTeams_6,1,-->,0.020914
closeOps_1,closeTeams_6,5,-->,-0.027294
closeOps_1,closeTeams_7,1,-->,0.030676
closeOps_1,distantTeams_1,1,-->,-0.031995
closeOps_1,distantTeams_1,2,-->,-0.028507
closeOps_1,distantTeams_8,1,-->,-0.02502
closeOps_1,distantTeams_10,2,-->,0.026466
closeOps_1,closeOps_1,1,-->,0.097317
closeOps_1,closeOps_1,3,-->,0.032986
closeOps_1,closeOps_1,4,-->,0.060006
closeOps_1,closeOps_2,0,o-o,0.43784
closeOps_1,closeOps_2,1,-->,0.033937
closeOps_1,closeOps_2,2,-->,-0.02681
closeOps_1,closeOps_3,0,o-o,0.16875
closeOps_1,closeOps_3,2,-->,-0.032472
closeOps_1,closeOps_3,3,-->,-0.029231
closeOps_1,closeOps_4,0,o-o,-0.026529
closeOps_1,closeOps_5,0,o-o,-0.088356
closeOps_1,closeOps_5,1,-->,-0.021105
closeOps_1,closeOps_6,0,o-o,-0.093543
closeOps_1,closeOps_7,0,o-o,-0.065176
closeOps_1,closeOps_8,0,o-o,-0.028939
closeOps_1,closeOps_10,0,o-o,-0.017602
closeOps_1,distantOps_1,1,-->,0.063415
closeOps_1,distantOps_1,2,-->,0.027172
closeOps_1,distantOps_2,0,o-o,-0.070124
closeOps_1,distantOps_2,1,-->,0.025777
closeOps_1,distantOps_3,0,o-o,-0.10668
closeOps_1,distantOps_3,1,-->,0.053015
closeOps_1,distantOps_3,3,-->,0.033109
closeOps_1,distantOps_4,0,o-o,-0.1668
closeOps_1,distantOps_4,3,-->,0.021452
closeOps_1,distantOps_5,0,o-o,-0.095834
closeOps_1,distantOps_7,0,o-o,0.054389
closeOps_1,distantOps_7,1,-->,0.029407
closeOps_1,distantOps_7,5,-->,0.027875
closeOps_1,distantOps_8,0,o-o,0.075835
closeOps_1,distantOps_8,1,-->,0.042307
closeOps_1,distantOps_8,3,-->,0.03931
closeOps_1,distantOps_8,5,-->,0.023792
closeOps_1,distantOps_9,0,o-o,-0.07637
closeOps_1,distantOps_9,2,-->,0.031451
closeOps_1,distantOps_9,3,-->,0.044494
closeOps_1,distantOps_10,0,o-o,-0.26855
closeOps_1,distantOps_10,2,-->,0.034593
closeOps_1,distantOps_10,3,-->,0.040429
closeOps_1,distantOps_11,0,o-o,-0.57431
closeOps_1,distantOps_11,2,-->,0.036294
closeOps_2,speed,3,-->,0.027403
closeOps_2,closeTeams_5,1,-->,0.041404
closeOps_2,closeTeams_6,5,-->,-0.027855
closeOps_2,closeTeams_7,1,-->,0.040019
closeOps_2,closeTeams_8,3,-->,-0.023064
closeOps_2,distantTeams_1,1,-->,-0.020769
closeOps_2,distantTeams_2,1,-->,-0.022255
closeOps_2,distantTeams_5,2,-->,0.021329
closeOps_2,distantTeams_6,1,-->,-0.023907
closeOps_2,distantTeams_9,1,-->,-0.0362
closeOps_2,distantTeams_10,1,-->,-0.041558
closeOps_2,distantTeams_10,5,-->,0.023702
closeOps_2,closeOps_1,1,-->,0.041501
closeOps_2,closeOps_2,1,-->,0.062453
closeOps_2,closeOps_2,3,-->,0.02415
closeOps_2,closeOps_2,4,-->,0.023557
closeOps_2,closeOps_3,0,o-o,0.59956
closeOps_2,closeOps_4,0,o-o,0.30741
closeOps_2,closeOps_4,4,-->,-0.02757
closeOps_2,closeOps_5,0,o-o,0.14499
closeOps_2,closeOps_5,4,-->,-0.02595
closeOps_2,closeOps_6,0,o-o,0.059761
closeOps_2,closeOps_9,2,-->,0.02624
closeOps_2,closeOps_10,0,o-o,-0.019634
closeOps_2,distantOps_1,1,-->,0.023273
closeOps_2,distantOps_2,0,o-o,-0.03264
closeOps_2,distantOps_3,0,o-o,-0.017958
closeOps_2,distantOps_4,0,o-o,0.048378
closeOps_2,distantOps_5,0,o-o,0.025297
closeOps_2,distantOps_7,0,o-o,-0.085596
closeOps_2,distantOps_7,3,-->,0.023923
closeOps_2,distantOps_8,0,o-o,-0.23344
closeOps_2,distantOps_9,0,o-o,-0.50365
closeOps_2,distantOps_9,3,-->,0.024161
closeOps_2,distantOps_10,0,o-o,-0.86252
closeOps_2,distantOps_10,4,-->,0.028085
closeOps_2,distantOps_11,0,o-o,-0.50962
closeOps_2,distantOps_11,1,-->,-0.021319
closeOps_3,jerseyNumber,1,-->,0.028606
closeOps_3,jerseyNumber,5,-->,0.02313
closeOps_3,closeTeams_1,5,-->,0.02141
closeOps_3,closeTeams_2,4,-->,0.027422
closeOps_3,closeTeams_3,1,-->,0.022413
closeOps_3,closeTeams_3,4,-->,0.032585
closeOps_3,closeTeams_4,1,-->,0.039544
closeOps_3,closeTeams_5,1,-->,0.024434
closeOps_3,closeTeams_6,5,-->,-0.02634
closeOps_3,closeTeams_7,5,-->,-0.021995
closeOps_3,distantTeams_1,3,-->,-0.024098
closeOps_3,distantTeams_4,5,-->,0.023217
closeOps_3,distantTeams_7,1,-->,-0.025336
closeOps_3,distantTeams_8,1,-->,-0.031511
closeOps_3,distantTeams_10,1,-->,-0.027387
closeOps_3,distantTeams_10,5,-->,0.022891
closeOps_3,closeOps_1,1,-->,0.023809
closeOps_3,closeOps_1,2,-->,0.031664
closeOps_3,closeOps_1,4,-->,0.021858
closeOps_3,closeOps_2,1,-->,0.051465
closeOps_3,closeOps_3,1,-->,0.056709
closeOps_3,closeOps_3,4,-->,0.039099
closeOps_3,closeOps_4,0,o-o,0.60473
closeOps_3,closeOps_4,4,-->,0.031209
closeOps_3,closeOps_5,0,o-o,0.37112
closeOps_3,closeOps_6,0,o-o,0.21558
closeOps_3,closeOps_7,0,o-o,0.1134
closeOps_3,closeOps_7,1,-->,0.02566
closeOps_3,closeOps_8,0,o-o,0.031653
closeOps_3,distantOps_1,0,o-o,0.017392
closeOps_3,distantOps_1,3,-->,0.021489
closeOps_3,distantOps_3,0,o-o,0.081017
closeOps_3,distantOps_4,0,o-o,0.13459
closeOps_3,distantOps_5,0,o-o,0.061315
closeOps_3,distantOps_6,0,o-o,-0.061346
closeOps_3,distantOps_7,0,o-o,-0.25355
closeOps_3,distantOps_8,0,o-o,-0.52918
closeOps_3,distantOps_9,0,o-o,-0.93137
closeOps_3,distantOps_10,0,o-o,-0.67458
closeOps_3,distantOps_10,1,-->,-0.050312
closeOps_3,distantOps_11,0,o-o,-0.40989
closeOps_4,closeTeams_1,3,-->,0.022444
closeOps_4,closeTeams_5,1,-->,0.035161
closeOps_4,distantTeams_2,1,-->,-0.04269
closeOps_4,distantTeams_2,3,-->,-0.027676
closeOps_4,distantTeams_3,2,-->,-0.026563
closeOps_4,distantTeams_9,1,-->,-0.034258
closeOps_4,distantTeams_9,3,-->,0.021046
closeOps_4,distantTeams_10,1,-->,-0.045631
closeOps_4,closeOps_1,1,-->,0.047298
closeOps_4,closeOps_1,3,-->,0.028438
closeOps_4,closeOps_2,1,-->,0.035942
closeOps_4,closeOps_4,5,-->,0.029021
closeOps_4,closeOps_5,0,o-o,0.66485
closeOps_4,closeOps_6,0,o-o,0.42701
closeOps_4,closeOps_7,0,o-o,0.24849
closeOps_4,closeOps_8,0,o-o,0.1104
closeOps_4,closeOps_9,0,o-o,0.033668
closeOps_4,distantOps_1,0,o-o,0.034927
closeOps_4,distantOps_2,0,o-o,0.058713
closeOps_4,distantOps_2,1,-->,0.036529
closeOps_4,distantOps_3,0,o-o,0.1465
closeOps_4,distantOps_3,1,-->,0.049935
closeOps_4,distantOps_4,0,o-o,0.17994
closeOps_4,distantOps_5,0,o-o,0.0612
closeOps_4,distantOps_5,3,-->,0.029421
closeOps_4,distantOps_6,0,o-o,-0.18601
closeOps_4,distantOps_7,0,o-o,-0.52992
closeOps_4,distantOps_8,0,o-o,-0.94911
closeOps_4,distantOps_8,1,-->,0.0573
closeOps_4,distantOps_8,3,-->,0.025344
closeOps_4,distantOps_8,4,-->,0.031011
closeOps_4,distantOps_9,0,o-o,-0.67785
closeOps_4,distantOps_10,0,o-o,-0.49918
closeOps_4,distantOps_11,0,o-o,-0.31289
closeOps_5,jerseyNumber,2,-->,0.05214
closeOps_5,jerseyNumber,3,-->,-0.021849
closeOps_5,team,3,-->,0.026938
closeOps_5,team,4,-->,0.027044
closeOps_5,speed,1,-->,0.032033
closeOps_5,closeTeams_1,2,-->,0.022176
closeOps_5,closeTeams_2,3,-->,-0.022967
closeOps_5,closeTeams_3,1,-->,-0.026222
closeOps_5,closeTeams_4,4,-->,0.021233
closeOps_5,closeTeams_6,4,-->,0.030329
closeOps_5,closeTeams_7,2,-->,-0.021318
closeOps_5,closeTeams_9,5,-->,-0.023631
closeOps_5,distantTeams_3,1,-->,-0.021343
closeOps_5,distantTeams_4,1,-->,-0.030133
closeOps_5,distantTeams_5,1,-->,-0.025738
closeOps_5,distantTeams_7,1,-->,0.022074
closeOps_5,distantTeams_7,4,-->,-0.023684
closeOps_5,distantTeams_8,1,-->,0.023824
closeOps_5,distantTeams_8,3,-->,0.024158
closeOps_5,distantTeams_9,3,-->,0.022862
closeOps_5,distantTeams_9,4,-->,-0.020752
closeOps_5,distantTeams_10,2,-->,-0.034799
closeOps_5,closeOps_4,1,-->,0.053219
closeOps_5,closeOps_4,2,-->,0.033228
closeOps_5,closeOps_4,3,-->,0.021085
closeOps_5,closeOps_4,4,-->,0.031417
closeOps_5,closeOps_4,5,-->,0.022764
closeOps_5,closeOps_5,1,-->,0.056623
closeOps_5,closeOps_5,3,-->,0.039971
closeOps_5,closeOps_5,4,-->,0.048071
closeOps_5,closeOps_6,0,o-o,0.67281
closeOps_5,closeOps_6,4,-->,0.027996
closeOps_5,closeOps_7,0,o-o,0.42213
closeOps_5,closeOps_8,0,o-o,0.21675
closeOps_5,closeOps_9,0,o-o,0.087658
closeOps_5,distantOps_1,0,o-o,0.05755
closeOps_5,distantOps_1,1,-->,-0.023625
closeOps_5,distantOps_2,0,o-o,0.10198
closeOps_5,distantOps_3,0,o-o,0.20067
